CurrentMission,,school_server_code,tool_name,createdat_start,createdat_end,current_mission,time_spent,appData,StagePlayed_new,language,session_id,user_id,domain,date_created,mission_skip_number,mission_skip_forward,mission_skip_backward,stage_skip_number,stage_skip_number_backward,createdat_end_new,anomoly_flag,ToolsClicked,MissionsCompleted,CurrentLevel,CurrentMission,scoreAchieved,GlossaryDownloaded,MissionsPlayed,starEarned,NumberOfClues,StagePlayed,ReplayUsedNumber,CorrectRelease,TimeSpentStage,starTotal,IncorrectRelease,statusConpleted,StorySkiped,highScore,HyperlinksClicked,NumberOfErrors,ts_hr,ts_min,ts_sec,clue_number,clue_text,clue_result
Mission1,4,1011020-ct20,policesquad,,2018-08-22 23:13:01,Mission 1,0:18:7,"{'ToolsClicked': '[""Equal Sides tool"",""Right Angle tool"",""Right Angle tool"",""Parallel Lines tool""]', 'MissionsCompleted': [0, 0, 0, 0], 'CorrectRelease': '[]', 'CurrentLevel': '', 'CaseDetails': ['exactly2obtuseangles', ['fig006', 'fig049', 'fig018', 'fig034', 'fig007', 'fig045', None, None], ['अपराधी\xa0के\xa0पास कम से कम 2 अधिक कोण हैं', 'अपराधी\xa0के\xa0पास कम से कम 4  भुजाएँ हैं', 'अपराधी\xa0के\xa0पास कोई समान भुजाओं की जोड़ी  नहीं हैं', 'अपराधी\xa0के\xa0पास 5 से कम अधिक कोण हैं', 'अपराधी\xa0के\xa0पास 3 से कम समान भुजाओं की जोड़ी  हैं'], ['Incorrect', 'Correct', 'Correct', 'Incorrect', 'Incorrect']], 'scoreAchieved': 60, 'GlossaryDownloaded': False, 'MissionsPlayed': [1, 1, 0, 0], 'starEarned': 0, 'HyperlinksClicked': '[]', 'StagePlayed': 4, 'ReplayUsedNumber': 22, 'NumberOfErrors': '', 'NumberOfClues': '', 'starTotal': 2, 'IncorrectRelease': '[{""clue"":1,""fig"":[""fig045""]},{""clue"":2,""fig"":[""fig006""]},{""clue"":5,""fig"":[""fig018""]}]', 'statusConpleted': 'failed', 'StorySkiped': True, 'highScore': 80, 'CurrentMission': 'Mission 1', 'TimeSpentStage': '0:18:7'}",4.0,hi,uhttgqqwanufqqn83dd3wm9sznkwkmgw,546278.0,m,2018-08-22,0.0,0.0,0.0,0.0,1.0,2018-08-22 23:13,0.0,"[""EqualSidestool"",""RightAngletool"",""RightAngletool"",""ParallelLinestool""]","[0,0,0,0]",,Mission1,60.0,False,"[1,1,0,0]",0.0,,4.0,22.0,[],0:3:17,2.0,"[{""clue"":1,""fig"":[""fig045""]},{""clue"":2,""fig"":[""fig006""]},{""clue"":5,""fig"":[""fig018""]}]",failed,True,80.0,[],,0.0,18.0,7.0,1.0,अपराधी\xa0के\xa0पास3सेकमसमानभुजाओंकीजोड़ीहैं],Incorrect]]
Mission1,3,1011020-ct20,policesquad,,2018-08-22 23:13:01,Mission 1,0:18:7,"{'ToolsClicked': '[""Equal Sides tool"",""Right Angle tool"",""Right Angle tool"",""Parallel Lines tool""]', 'MissionsCompleted': [0, 0, 0, 0], 'CorrectRelease': '[]', 'CurrentLevel': '', 'CaseDetails': ['exactly2obtuseangles', ['fig006', 'fig049', 'fig018', 'fig034', 'fig007', 'fig045', None, None], ['अपराधी\xa0के\xa0पास कम से कम 2 अधिक कोण हैं', 'अपराधी\xa0के\xa0पास कम से कम 4  भुजाएँ हैं', 'अपराधी\xa0के\xa0पास कोई समान भुजाओं की जोड़ी  नहीं हैं', 'अपराधी\xa0के\xa0पास 5 से कम अधिक कोण हैं', 'अपराधी\xa0के\xa0पास 3 से कम समान भुजाओं की जोड़ी  हैं'], ['Incorrect', 'Correct', 'Correct', 'Incorrect', 'Incorrect']], 'scoreAchieved': 60, 'GlossaryDownloaded': False, 'MissionsPlayed': [1, 1, 0, 0], 'starEarned': 0, 'HyperlinksClicked': '[]', 'StagePlayed': 4, 'ReplayUsedNumber': 22, 'NumberOfErrors': '', 'NumberOfClues': '', 'starTotal': 2, 'IncorrectRelease': '[{""clue"":1,""fig"":[""fig045""]},{""clue"":2,""fig"":[""fig006""]},{""clue"":5,""fig"":[""fig018""]}]', 'statusConpleted': 'failed', 'StorySkiped': True, 'highScore': 80, 'CurrentMission': 'Mission 1', 'TimeSpentStage': '0:18:7'}",4.0,hi,uhttgqqwanufqqn83dd3wm9sznkwkmgw,546278.0,m,2018-08-22,0.0,0.0,0.0,0.0,1.0,2018-08-22 23:13,0.0,"[""EqualSidestool"",""RightAngletool"",""RightAngletool"",""ParallelLinestool""]","[0,0,0,0]",,Mission1,60.0,False,"[1,1,0,0]",0.0,,4.0,22.0,[],0:3:17,2.0,"[{""clue"":1,""fig"":[""fig045""]},{""clue"":2,""fig"":[""fig006""]},{""clue"":5,""fig"":[""fig018""]}]",failed,True,80.0,[],,0.0,18.0,7.0,2.0,अपराधी\xa0के\xa0पास5सेकमअधिककोणहैं,Incorrect
Mission1,2,1011020-ct20,policesquad,,2018-08-22 23:13:01,Mission 1,0:18:7,"{'ToolsClicked': '[""Equal Sides tool"",""Right Angle tool"",""Right Angle tool"",""Parallel Lines tool""]', 'MissionsCompleted': [0, 0, 0, 0], 'CorrectRelease': '[]', 'CurrentLevel': '', 'CaseDetails': ['exactly2obtuseangles', ['fig006', 'fig049', 'fig018', 'fig034', 'fig007', 'fig045', None, None], ['अपराधी\xa0के\xa0पास कम से कम 2 अधिक कोण हैं', 'अपराधी\xa0के\xa0पास कम से कम 4  भुजाएँ हैं', 'अपराधी\xa0के\xa0पास कोई समान भुजाओं की जोड़ी  नहीं हैं', 'अपराधी\xa0के\xa0पास 5 से कम अधिक कोण हैं', 'अपराधी\xa0के\xa0पास 3 से कम समान भुजाओं की जोड़ी  हैं'], ['Incorrect', 'Correct', 'Correct', 'Incorrect', 'Incorrect']], 'scoreAchieved': 60, 'GlossaryDownloaded': False, 'MissionsPlayed': [1, 1, 0, 0], 'starEarned': 0, 'HyperlinksClicked': '[]', 'StagePlayed': 4, 'ReplayUsedNumber': 22, 'NumberOfErrors': '', 'NumberOfClues': '', 'starTotal': 2, 'IncorrectRelease': '[{""clue"":1,""fig"":[""fig045""]},{""clue"":2,""fig"":[""fig006""]},{""clue"":5,""fig"":[""fig018""]}]', 'statusConpleted': 'failed', 'StorySkiped': True, 'highScore': 80, 'CurrentMission': 'Mission 1', 'TimeSpentStage': '0:18:7'}",4.0,hi,uhttgqqwanufqqn83dd3wm9sznkwkmgw,546278.0,m,2018-08-22,0.0,0.0,0.0,0.0,1.0,2018-08-22 23:13,0.0,"[""EqualSidestool"",""RightAngletool"",""RightAngletool"",""ParallelLinestool""]","[0,0,0,0]",,Mission1,60.0,False,"[1,1,0,0]",0.0,,4.0,22.0,[],0:3:17,2.0,"[{""clue"":1,""fig"":[""fig045""]},{""clue"":2,""fig"":[""fig006""]},{""clue"":5,""fig"":[""fig018""]}]",failed,True,80.0,[],,0.0,18.0,7.0,3.0,अपराधी\xa0के\xa0पासकोईसमानभुजाओंकीजोड़ीनहींहैं,Correct
Mission1,1,1011020-ct20,policesquad,,2018-08-22 23:13:01,Mission 1,0:18:7,"{'ToolsClicked': '[""Equal Sides tool"",""Right Angle tool"",""Right Angle tool"",""Parallel Lines tool""]', 'MissionsCompleted': [0, 0, 0, 0], 'CorrectRelease': '[]', 'CurrentLevel': '', 'CaseDetails': ['exactly2obtuseangles', ['fig006', 'fig049', 'fig018', 'fig034', 'fig007', 'fig045', None, None], ['अपराधी\xa0के\xa0पास कम से कम 2 अधिक कोण हैं', 'अपराधी\xa0के\xa0पास कम से कम 4  भुजाएँ हैं', 'अपराधी\xa0के\xa0पास कोई समान भुजाओं की जोड़ी  नहीं हैं', 'अपराधी\xa0के\xa0पास 5 से कम अधिक कोण हैं', 'अपराधी\xa0के\xa0पास 3 से कम समान भुजाओं की जोड़ी  हैं'], ['Incorrect', 'Correct', 'Correct', 'Incorrect', 'Incorrect']], 'scoreAchieved': 60, 'GlossaryDownloaded': False, 'MissionsPlayed': [1, 1, 0, 0], 'starEarned': 0, 'HyperlinksClicked': '[]', 'StagePlayed': 4, 'ReplayUsedNumber': 22, 'NumberOfErrors': '', 'NumberOfClues': '', 'starTotal': 2, 'IncorrectRelease': '[{""clue"":1,""fig"":[""fig045""]},{""clue"":2,""fig"":[""fig006""]},{""clue"":5,""fig"":[""fig018""]}]', 'statusConpleted': 'failed', 'StorySkiped': True, 'highScore': 80, 'CurrentMission': 'Mission 1', 'TimeSpentStage': '0:18:7'}",4.0,hi,uhttgqqwanufqqn83dd3wm9sznkwkmgw,546278.0,m,2018-08-22,0.0,0.0,0.0,0.0,1.0,2018-08-22 23:13,0.0,"[""EqualSidestool"",""RightAngletool"",""RightAngletool"",""ParallelLinestool""]","[0,0,0,0]",,Mission1,60.0,False,"[1,1,0,0]",0.0,,4.0,22.0,[],0:3:17,2.0,"[{""clue"":1,""fig"":[""fig045""]},{""clue"":2,""fig"":[""fig006""]},{""clue"":5,""fig"":[""fig018""]}]",failed,True,80.0,[],,0.0,18.0,7.0,4.0,अपराधी\xa0के\xa0पासकमसेकम4भुजाएँहैं,Correct
Mission1,0,1011020-ct20,policesquad,,2018-08-22 23:13:01,Mission 1,0:18:7,"{'ToolsClicked': '[""Equal Sides tool"",""Right Angle tool"",""Right Angle tool"",""Parallel Lines tool""]', 'MissionsCompleted': [0, 0, 0, 0], 'CorrectRelease': '[]', 'CurrentLevel': '', 'CaseDetails': ['exactly2obtuseangles', ['fig006', 'fig049', 'fig018', 'fig034', 'fig007', 'fig045', None, None], ['अपराधी\xa0के\xa0पास कम से कम 2 अधिक कोण हैं', 'अपराधी\xa0के\xa0पास कम से कम 4  भुजाएँ हैं', 'अपराधी\xa0के\xa0पास कोई समान भुजाओं की जोड़ी  नहीं हैं', 'अपराधी\xa0के\xa0पास 5 से कम अधिक कोण हैं', 'अपराधी\xa0के\xa0पास 3 से कम समान भुजाओं की जोड़ी  हैं'], ['Incorrect', 'Correct', 'Correct', 'Incorrect', 'Incorrect']], 'scoreAchieved': 60, 'GlossaryDownloaded': False, 'MissionsPlayed': [1, 1, 0, 0], 'starEarned': 0, 'HyperlinksClicked': '[]', 'StagePlayed': 4, 'ReplayUsedNumber': 22, 'NumberOfErrors': '', 'NumberOfClues': '', 'starTotal': 2, 'IncorrectRelease': '[{""clue"":1,""fig"":[""fig045""]},{""clue"":2,""fig"":[""fig006""]},{""clue"":5,""fig"":[""fig018""]}]', 'statusConpleted': 'failed', 'StorySkiped': True, 'highScore': 80, 'CurrentMission': 'Mission 1', 'TimeSpentStage': '0:18:7'}",4.0,hi,uhttgqqwanufqqn83dd3wm9sznkwkmgw,546278.0,m,2018-08-22,0.0,0.0,0.0,0.0,1.0,2018-08-22 23:13,0.0,"[""EqualSidestool"",""RightAngletool"",""RightAngletool"",""ParallelLinestool""]","[0,0,0,0]",,Mission1,60.0,False,"[1,1,0,0]",0.0,,4.0,22.0,[],0:3:17,2.0,"[{""clue"":1,""fig"":[""fig045""]},{""clue"":2,""fig"":[""fig006""]},{""clue"":5,""fig"":[""fig018""]}]",failed,True,80.0,[],,0.0,18.0,7.0,5.0,[अपराधी\xa0के\xa0पासकमसेकम2अधिककोणहैं,[Incorrect
Mission1,3,1011020-ct20,policesquad,,2018-08-22 23:19:17,Mission 1,0:6:15,"{'ToolsClicked': '[""Equal Sides tool""]', 'MissionsCompleted': [0, 0, 0, 0], 'CurrentLevel': '', 'CurrentMission': 'Mission 1', 'CaseDetails': ['no1obtuseangles', ['fig010', 'fig023', 'fig060', 'fig050', 'fig038', 'fig015', None, None], ['अपराधी\xa0के\xa0पास 2 से कम अधिक कोण हैं', 'अपराधी\xa0के\xa0पास 2 से कम समान भुजाओं की जोड़ी  हैं', 'अपराधी\xa0के\xa0पास 2 से कम सम कोण हैं', 'अपराधी\xa0के\xa0पास 6 से कम  भुजाएँ हैं'], ['Correct', 'Incorrect', 'Correct', 'Correct']], 'scoreAchieved': 100, 'GlossaryDownloaded': False, 'MissionsPlayed': [1, 1, 0, 0], 'starEarned': 0, 'NumberOfClues': '', 'StagePlayed': 4, 'ReplayUsedNumber': 22, 'CorrectRelease': '[]', 'TimeSpentStage': '0:6:15', 'starTotal': 2, 'IncorrectRelease': '[{""clue"":3,""fig"":[""fig010"",""fig023""]}]', 'statusConpleted': 'failed', 'StorySkiped': True, 'highScore': 100, 'HyperlinksClicked': '[]', 'NumberOfErrors': ''}",4.0,hi,uhttgqqwanufqqn83dd3wm9sznkwkmgw,546278.0,m,2018-08-22,0.0,0.0,0.0,0.0,1.0,2018-08-22 23:19,0.0,"[""EqualSidestool""]","[0,0,0,0]",,Mission1,100.0,False,"[1,1,0,0]",0.0,,4.0,22.0,[],0:6:15,2.0,"[{""clue"":3,""fig"":[""fig010"",""fig023""]}]",failed,True,100.0,[],,0.0,6.0,15.0,1.0,अपराधी\xa0के\xa0पास6सेकमभुजाएँहैं],Correct]]
Mission1,2,1011020-ct20,policesquad,,2018-08-22 23:19:17,Mission 1,0:6:15,"{'ToolsClicked': '[""Equal Sides tool""]', 'MissionsCompleted': [0, 0, 0, 0], 'CurrentLevel': '', 'CurrentMission': 'Mission 1', 'CaseDetails': ['no1obtuseangles', ['fig010', 'fig023', 'fig060', 'fig050', 'fig038', 'fig015', None, None], ['अपराधी\xa0के\xa0पास 2 से कम अधिक कोण हैं', 'अपराधी\xa0के\xa0पास 2 से कम समान भुजाओं की जोड़ी  हैं', 'अपराधी\xa0के\xa0पास 2 से कम सम कोण हैं', 'अपराधी\xa0के\xa0पास 6 से कम  भुजाएँ हैं'], ['Correct', 'Incorrect', 'Correct', 'Correct']], 'scoreAchieved': 100, 'GlossaryDownloaded': False, 'MissionsPlayed': [1, 1, 0, 0], 'starEarned': 0, 'NumberOfClues': '', 'StagePlayed': 4, 'ReplayUsedNumber': 22, 'CorrectRelease': '[]', 'TimeSpentStage': '0:6:15', 'starTotal': 2, 'IncorrectRelease': '[{""clue"":3,""fig"":[""fig010"",""fig023""]}]', 'statusConpleted': 'failed', 'StorySkiped': True, 'highScore': 100, 'HyperlinksClicked': '[]', 'NumberOfErrors': ''}",4.0,hi,uhttgqqwanufqqn83dd3wm9sznkwkmgw,546278.0,m,2018-08-22,0.0,0.0,0.0,0.0,1.0,2018-08-22 23:19,0.0,"[""EqualSidestool""]","[0,0,0,0]",,Mission1,100.0,False,"[1,1,0,0]",0.0,,4.0,22.0,[],0:6:15,2.0,"[{""clue"":3,""fig"":[""fig010"",""fig023""]}]",failed,True,100.0,[],,0.0,6.0,15.0,2.0,अपराधी\xa0के\xa0पास2सेकमसमकोणहैं,Correct
Mission1,1,1011020-ct20,policesquad,,2018-08-22 23:19:17,Mission 1,0:6:15,"{'ToolsClicked': '[""Equal Sides tool""]', 'MissionsCompleted': [0, 0, 0, 0], 'CurrentLevel': '', 'CurrentMission': 'Mission 1', 'CaseDetails': ['no1obtuseangles', ['fig010', 'fig023', 'fig060', 'fig050', 'fig038', 'fig015', None, None], ['अपराधी\xa0के\xa0पास 2 से कम अधिक कोण हैं', 'अपराधी\xa0के\xa0पास 2 से कम समान भुजाओं की जोड़ी  हैं', 'अपराधी\xa0के\xa0पास 2 से कम सम कोण हैं', 'अपराधी\xa0के\xa0पास 6 से कम  भुजाएँ हैं'], ['Correct', 'Incorrect', 'Correct', 'Correct']], 'scoreAchieved': 100, 'GlossaryDownloaded': False, 'MissionsPlayed': [1, 1, 0, 0], 'starEarned': 0, 'NumberOfClues': '', 'StagePlayed': 4, 'ReplayUsedNumber': 22, 'CorrectRelease': '[]', 'TimeSpentStage': '0:6:15', 'starTotal': 2, 'IncorrectRelease': '[{""clue"":3,""fig"":[""fig010"",""fig023""]}]', 'statusConpleted': 'failed', 'StorySkiped': True, 'highScore': 100, 'HyperlinksClicked': '[]', 'NumberOfErrors': ''}",4.0,hi,uhttgqqwanufqqn83dd3wm9sznkwkmgw,546278.0,m,2018-08-22,0.0,0.0,0.0,0.0,1.0,2018-08-22 23:19,0.0,"[""EqualSidestool""]","[0,0,0,0]",,Mission1,100.0,False,"[1,1,0,0]",0.0,,4.0,22.0,[],0:6:15,2.0,"[{""clue"":3,""fig"":[""fig010"",""fig023""]}]",failed,True,100.0,[],,0.0,6.0,15.0,3.0,अपराधी\xa0के\xa0पास2सेकमसमानभुजाओंकीजोड़ीहैं,Incorrect
Mission1,0,1011020-ct20,policesquad,,2018-08-22 23:19:17,Mission 1,0:6:15,"{'ToolsClicked': '[""Equal Sides tool""]', 'MissionsCompleted': [0, 0, 0, 0], 'CurrentLevel': '', 'CurrentMission': 'Mission 1', 'CaseDetails': ['no1obtuseangles', ['fig010', 'fig023', 'fig060', 'fig050', 'fig038', 'fig015', None, None], ['अपराधी\xa0के\xa0पास 2 से कम अधिक कोण हैं', 'अपराधी\xa0के\xa0पास 2 से कम समान भुजाओं की जोड़ी  हैं', 'अपराधी\xa0के\xa0पास 2 से कम सम कोण हैं', 'अपराधी\xa0के\xa0पास 6 से कम  भुजाएँ हैं'], ['Correct', 'Incorrect', 'Correct', 'Correct']], 'scoreAchieved': 100, 'GlossaryDownloaded': False, 'MissionsPlayed': [1, 1, 0, 0], 'starEarned': 0, 'NumberOfClues': '', 'StagePlayed': 4, 'ReplayUsedNumber': 22, 'CorrectRelease': '[]', 'TimeSpentStage': '0:6:15', 'starTotal': 2, 'IncorrectRelease': '[{""clue"":3,""fig"":[""fig010"",""fig023""]}]', 'statusConpleted': 'failed', 'StorySkiped': True, 'highScore': 100, 'HyperlinksClicked': '[]', 'NumberOfErrors': ''}",4.0,hi,uhttgqqwanufqqn83dd3wm9sznkwkmgw,546278.0,m,2018-08-22,0.0,0.0,0.0,0.0,1.0,2018-08-22 23:19,0.0,"[""EqualSidestool""]","[0,0,0,0]",,Mission1,100.0,False,"[1,1,0,0]",0.0,,4.0,22.0,[],0:6:15,2.0,"[{""clue"":3,""fig"":[""fig010"",""fig023""]}]",failed,True,100.0,[],,0.0,6.0,15.0,4.0,[अपराधी\xa0के\xa0पास2सेकमअधिककोणहैं,[Correct
Mission1,3,1011020-ct20,policesquad,,2018-08-22 23:22:11,Mission 1,0:2:54,"{'ToolsClicked': '[""Right Angle tool""]', 'MissionsCompleted': [0, 0, 0, 0], 'CorrectRelease': '[]', 'CurrentLevel': '', 'CaseDetails': ['all1obtuseangles', ['fig061', 'fig013', 'fig004', 'fig017', 'fig048', 'fig049', None, None], ['अपराधी\xa0के\xa0पास कम से कम 3 अधिक कोण हैं', 'अपराधी\xa0के\xa0पास कोई सम कोण नहीं हैं', 'अपराधी\xa0के\xa0पास कम से कम 1 अधिक कोण हैं', 'अपराधी\xa0के\xa0पास 3 से अधिक  भुजाएँ हैं'], ['Incorrect', 'Correct', 'Incorrect', 'Correct']], 'scoreAchieved': 80, 'GlossaryDownloaded': False, 'MissionsPlayed': [1, 1, 0, 0], 'starEarned': 0, 'HyperlinksClicked': '[]', 'StagePlayed': 4, 'ReplayUsedNumber': 22, 'NumberOfErrors': '', 'NumberOfClues': '', 'starTotal': 2, 'IncorrectRelease': '[{""clue"":2,""fig"":[""fig048""]},{""clue"":4,""fig"":[""fig049""]}]', 'statusConpleted': 'failed', 'StorySkiped': True, 'highScore': 100, 'CurrentMission': 'Mission 1', 'TimeSpentStage': '0:2:54'}",4.0,hi,uhttgqqwanufqqn83dd3wm9sznkwkmgw,546278.0,m,2018-08-22,0.0,0.0,0.0,-3.0,1.0,2018-08-22 23:22,0.0,"[""RightAngletool""]","[0,0,0,0]",,Mission1,80.0,False,"[1,1,0,0]",0.0,,4.0,22.0,[],0:6:15,2.0,"[{""clue"":2,""fig"":[""fig048""]},{""clue"":4,""fig"":[""fig049""]}]",failed,True,100.0,[],,0.0,2.0,54.0,1.0,अपराधी\xa0के\xa0पास3सेअधिकभुजाएँहैं],Correct]]
Mission1,2,1011020-ct20,policesquad,,2018-08-22 23:22:11,Mission 1,0:2:54,"{'ToolsClicked': '[""Right Angle tool""]', 'MissionsCompleted': [0, 0, 0, 0], 'CorrectRelease': '[]', 'CurrentLevel': '', 'CaseDetails': ['all1obtuseangles', ['fig061', 'fig013', 'fig004', 'fig017', 'fig048', 'fig049', None, None], ['अपराधी\xa0के\xa0पास कम से कम 3 अधिक कोण हैं', 'अपराधी\xa0के\xa0पास कोई सम कोण नहीं हैं', 'अपराधी\xa0के\xa0पास कम से कम 1 अधिक कोण हैं', 'अपराधी\xa0के\xa0पास 3 से अधिक  भुजाएँ हैं'], ['Incorrect', 'Correct', 'Incorrect', 'Correct']], 'scoreAchieved': 80, 'GlossaryDownloaded': False, 'MissionsPlayed': [1, 1, 0, 0], 'starEarned': 0, 'HyperlinksClicked': '[]', 'StagePlayed': 4, 'ReplayUsedNumber': 22, 'NumberOfErrors': '', 'NumberOfClues': '', 'starTotal': 2, 'IncorrectRelease': '[{""clue"":2,""fig"":[""fig048""]},{""clue"":4,""fig"":[""fig049""]}]', 'statusConpleted': 'failed', 'StorySkiped': True, 'highScore': 100, 'CurrentMission': 'Mission 1', 'TimeSpentStage': '0:2:54'}",4.0,hi,uhttgqqwanufqqn83dd3wm9sznkwkmgw,546278.0,m,2018-08-22,0.0,0.0,0.0,-3.0,1.0,2018-08-22 23:22,0.0,"[""RightAngletool""]","[0,0,0,0]",,Mission1,80.0,False,"[1,1,0,0]",0.0,,4.0,22.0,[],0:6:15,2.0,"[{""clue"":2,""fig"":[""fig048""]},{""clue"":4,""fig"":[""fig049""]}]",failed,True,100.0,[],,0.0,2.0,54.0,2.0,अपराधी\xa0के\xa0पासकमसेकम1अधिककोणहैं,Incorrect
Mission1,1,1011020-ct20,policesquad,,2018-08-22 23:22:11,Mission 1,0:2:54,"{'ToolsClicked': '[""Right Angle tool""]', 'MissionsCompleted': [0, 0, 0, 0], 'CorrectRelease': '[]', 'CurrentLevel': '', 'CaseDetails': ['all1obtuseangles', ['fig061', 'fig013', 'fig004', 'fig017', 'fig048', 'fig049', None, None], ['अपराधी\xa0के\xa0पास कम से कम 3 अधिक कोण हैं', 'अपराधी\xa0के\xa0पास कोई सम कोण नहीं हैं', 'अपराधी\xa0के\xa0पास कम से कम 1 अधिक कोण हैं', 'अपराधी\xa0के\xa0पास 3 से अधिक  भुजाएँ हैं'], ['Incorrect', 'Correct', 'Incorrect', 'Correct']], 'scoreAchieved': 80, 'GlossaryDownloaded': False, 'MissionsPlayed': [1, 1, 0, 0], 'starEarned': 0, 'HyperlinksClicked': '[]', 'StagePlayed': 4, 'ReplayUsedNumber': 22, 'NumberOfErrors': '', 'NumberOfClues': '', 'starTotal': 2, 'IncorrectRelease': '[{""clue"":2,""fig"":[""fig048""]},{""clue"":4,""fig"":[""fig049""]}]', 'statusConpleted': 'failed', 'StorySkiped': True, 'highScore': 100, 'CurrentMission': 'Mission 1', 'TimeSpentStage': '0:2:54'}",4.0,hi,uhttgqqwanufqqn83dd3wm9sznkwkmgw,546278.0,m,2018-08-22,0.0,0.0,0.0,-3.0,1.0,2018-08-22 23:22,0.0,"[""RightAngletool""]","[0,0,0,0]",,Mission1,80.0,False,"[1,1,0,0]",0.0,,4.0,22.0,[],0:6:15,2.0,"[{""clue"":2,""fig"":[""fig048""]},{""clue"":4,""fig"":[""fig049""]}]",failed,True,100.0,[],,0.0,2.0,54.0,3.0,अपराधी\xa0के\xa0पासकोईसमकोणनहींहैं,Correct
Mission1,0,1011020-ct20,policesquad,,2018-08-22 23:22:11,Mission 1,0:2:54,"{'ToolsClicked': '[""Right Angle tool""]', 'MissionsCompleted': [0, 0, 0, 0], 'CorrectRelease': '[]', 'CurrentLevel': '', 'CaseDetails': ['all1obtuseangles', ['fig061', 'fig013', 'fig004', 'fig017', 'fig048', 'fig049', None, None], ['अपराधी\xa0के\xa0पास कम से कम 3 अधिक कोण हैं', 'अपराधी\xa0के\xa0पास कोई सम कोण नहीं हैं', 'अपराधी\xa0के\xa0पास कम से कम 1 अधिक कोण हैं', 'अपराधी\xa0के\xa0पास 3 से अधिक  भुजाएँ हैं'], ['Incorrect', 'Correct', 'Incorrect', 'Correct']], 'scoreAchieved': 80, 'GlossaryDownloaded': False, 'MissionsPlayed': [1, 1, 0, 0], 'starEarned': 0, 'HyperlinksClicked': '[]', 'StagePlayed': 4, 'ReplayUsedNumber': 22, 'NumberOfErrors': '', 'NumberOfClues': '', 'starTotal': 2, 'IncorrectRelease': '[{""clue"":2,""fig"":[""fig048""]},{""clue"":4,""fig"":[""fig049""]}]', 'statusConpleted': 'failed', 'StorySkiped': True, 'highScore': 100, 'CurrentMission': 'Mission 1', 'TimeSpentStage': '0:2:54'}",4.0,hi,uhttgqqwanufqqn83dd3wm9sznkwkmgw,546278.0,m,2018-08-22,0.0,0.0,0.0,-3.0,1.0,2018-08-22 23:22,0.0,"[""RightAngletool""]","[0,0,0,0]",,Mission1,80.0,False,"[1,1,0,0]",0.0,,4.0,22.0,[],0:6:15,2.0,"[{""clue"":2,""fig"":[""fig048""]},{""clue"":4,""fig"":[""fig049""]}]",failed,True,100.0,[],,0.0,2.0,54.0,4.0,[अपराधी\xa0के\xa0पासकमसेकम3अधिककोणहैं,[Incorrect
Mission1,2,1011020-ct20,policesquad,,2018-08-22 23:30:36,Mission 1,0:2:13,"{'ToolsClicked': '[]', 'MissionsCompleted': [0, 0, 0, 0], 'CurrentLevel': '', 'CurrentMission': 'Mission 1', 'CaseDetails': ['exactly4equalpairsofsides', ['fig069', 'fig044', 'fig005', 'fig056', None, None, None, None], ['अपराधी\xa0के\xa0पास 6 से अधिक  भुजाएँ हैं', 'अपराधी\xa0के\xa0पास कोई वक्र भुजाएँ नहीं हैं', 'अपराधी\xa0के\xa0पास 3 से अधिक  भुजाएँ हैं'], ['Correct', 'Correct', 'Correct']], 'scoreAchieved': 80, 'GlossaryDownloaded': False, 'MissionsPlayed': [1, 0, 1, 0], 'starEarned': 1, 'NumberOfClues': '', 'StagePlayed': 1, 'ReplayUsedNumber': 0, 'CorrectRelease': '[]', 'TimeSpentStage': '0:2:13', 'starTotal': 1, 'IncorrectRelease': '[]', 'statusConpleted': 'passed', 'StorySkiped': True, 'highScore': 80, 'HyperlinksClicked': '[]', 'NumberOfErrors': ''}",1.0,hi,uhttgqqwanufqqn83dd3wm9sznkwkmgw,546278.0,m,2018-08-22,0.0,0.0,0.0,1.0,1.0,2018-08-22 23:30,0.0,[],"[0,0,0,0]",,Mission1,80.0,False,"[1,0,1,0]",1.0,,1.0,0.0,[],0:2:13,1.0,[],passed,True,80.0,[],,0.0,2.0,13.0,1.0,अपराधी\xa0के\xa0पास3सेअधिकभुजाएँहैं],Correct]]
