school_server_code,tool_name,createdat_start,createdat_end,time_spent,session_id,user_id,domain
2031030-mz30,policesquad,,2018-10-18 13:33:07,0:1:24,hfijs22vgf4330ygd3xp71dcft08nt1x,31694,m
2031030-mz30,policesquad,,2018-10-18 13:34:02,0:0:54,hfijs22vgf4330ygd3xp71dcft08nt1x,31694,m
2031030-mz30,policesquad,,2018-10-18 13:35:51,0:1:49,hfijs22vgf4330ygd3xp71dcft08nt1x,31694,m
2031030-mz30,policesquad,,2018-10-18 13:37:58,0:2:7,hfijs22vgf4330ygd3xp71dcft08nt1x,31694,m
2031030-mz30,policesquad,,2018-10-18 13:39:28,0:1:29,hfijs22vgf4330ygd3xp71dcft08nt1x,31694,m
2031030-mz30,policesquad,,2018-10-18 13:41:54,0:2:25,hfijs22vgf4330ygd3xp71dcft08nt1x,31694,m
2031030-mz30,policesquad,,2018-10-18 13:43:53,0:1:59,hfijs22vgf4330ygd3xp71dcft08nt1x,31694,m
2031030-mz30,policesquad,,2018-10-18 13:44:59,0:1:5,hfijs22vgf4330ygd3xp71dcft08nt1x,31694,m
2031030-mz30,policesquad,,2018-10-18 13:45:56,0:0:56,hfijs22vgf4330ygd3xp71dcft08nt1x,31694,m
2031030-mz30,policesquad,,2018-10-18 13:47:01,0:1:5,hfijs22vgf4330ygd3xp71dcft08nt1x,31694,m
2031030-mz30,policesquad,,2018-10-18 13:47:24,0:0:22,hfijs22vgf4330ygd3xp71dcft08nt1x,31694,m
2031030-mz30,policesquad,,2018-10-18 13:48:03,0:0:39,hfijs22vgf4330ygd3xp71dcft08nt1x,31694,m
2031030-mz30,policesquad,,2018-10-18 13:48:37,0:0:32,hfijs22vgf4330ygd3xp71dcft08nt1x,31694,m
2031030-mz30,policesquad,,2018-10-18 13:50:09,0:1:31,hfijs22vgf4330ygd3xp71dcft08nt1x,31694,m
2031030-mz30,policesquad,,2018-10-18 13:51:49,0:1:33,hfijs22vgf4330ygd3xp71dcft08nt1x,31694,m
